51.071
64.112
43.685
88.909
33.211
41.401
36.641
32.031
68.411
58.443
87.878
48.897
38.629
31.758
46.193
36.473
37.768
75.649
77.46
61.196
36.658
48.062
69.98
68.786
44.775
32.846
38.96
39.908
34.26
46.955
40.755
59.132
67.608
55.494
96.067
48.547
40.978
31.229
70.133
41.503
58.17
73.846
92.445
59.051
32.941
51.671
60.9
87.316
51.671
64.106
31.871
34.448
95.404
32.652
54.776
83.832
47.455
42.543
36.354
35.462
82.934
59.936
62.105
88.89
65.819
36.82
31.514
46.85
52.453
30.994
58.629
109.12
30.927
72.936
46.762
84.493
48.508
34.732
40.646
31.759
86.407
45.845
76.875
88.208
91.206
43.896
59.392
54.297
51.632
31.798
46.699
85.31
32.581
87.426
36.94
45.012
50.082
35.438
30.834
39.671
59.157
61.663
32.436
58.159
41.283
37
61.921
50.828
49.308
40.416
40.109
35.477
52.888
35.609
47.718
30.911
89.663
93.917
36.481
32.567
80.87
49.682
34.477
33.058
36.465
55.063
84.552
56.361
66.941
55.791
36.907
44.012
60.777
120.59
37.947
56.563
50.669
33.186
41.226
53.785
30.314
48.512
70.735
30.225
74.415
34.278
55.71
112.64
43.39
34.009
30.262
51.606
30.754
48.485
64.899
76.628
56.928
37.51
33.425
32.688
30.692
60.577
33.626
98.152
48.243
172.61
48.615
75.116
32.153
58.115
65.077
58.96
55.145
86.164
97.893
38.977
44.903
31.479
64.208
30.434
47.258
76.03
66.688
65.362
84.108
90.928
32.373
35.754
35.961
88.832
42.853
104.99
43.36
90.64
71.321
33.52
32.323
42.772
36.574
93.791
96.917
31.815
50.86
97.256
38.334
48.687
30.243
32.164
46.288
43.401
56.058
65.34
56.697
83.285
99.034
45.942
33.353
56.947
38.106
30.66
93.693
35.362
59.829
33.323
64.689
41.239
61.829
33.736
52.628
62.704
108.95
37.167
37.408
78.09
114.02
103.42
31.432
97.296
32.596
57.49
40.421
94.027
40.115
31.816
37.919
44.886
55.109
47.193
104.67
33.541
65.593
50.038
87.014
43.96
60.954
42.957
37.022
56.504
47.006
84.482
31.504
44.736
55.944
57.875
32.581
31.501
50.231
60.621
108.35
32.888
36.767
69.76
34.437
51.028
50.732
42.509
55.246
50.217
30.46
32.732
32.255
85.247
38.887
44.003
55.23
92.81
66.041
56.198
89.84
68.203
44.862
39.592
46.928
41.433
36.802
54.197
31.787
108.65
39.454
78.859
38.393
62.89
36.392
52.948
38.846
31.055
41.043
43.865
62.835
41.683
53.661
57.873
40.95
55.854
45.034
30.639
45.811
62.666
80.122
83.763
43.993
35.702
55.645
74.145
45.137
45.537
103.49
50.254
34.704
38.62
33.072
44.086
35.955
30.413
36.615
45.551
78.365
33.397
32.057
88.359
49.735
33.127
57.921
52.136
51.03
44.532
65.077
63.389
33.766
33.681
31.095
32.183
52.358
42.689
37.284
46.142
59.541
32.887
52.238
52.502
30.451
44.429
38.722
53.752
40.431
56.056
74.526
44.257
170.27
57.602
31.254
48.367
80.881
35.113
32.688
38.419
37.976
115.21
57.242
50.878
97.018
63.3
44.343
33.869
33.159
55.979
